index,Source Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Std,Label
424,56706,218,2,1,14,0.0,14,0,7.0,0,0,0.0,109.0,56.56854249,69.0,0.0,9174.311927,4587.155963,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
360,58752,1366657,10,7,420,6139.0,185,0,42.0,1513,0,877.0,85416.0625,224223.7058,3.0,290343.1225,7.317124926,5.121987448,0,0,0,0,1,0,0,0,0,29200,243,3,32,0.0,0.0,0.0,0.0,0.0,1
316,2144,236,2,2,74,186.0,37,37,37.0,93,93,93.0,78.66666667,96.0017361,1.0,0.0,8474.576271,8474.576271,37,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
740,52310,11677187,23,32,2008,2745.0,640,0,87.30434783,976,0,85.78125,216244.2037,610806.0727,4.0,887023.413,1.969652451,2.740386019,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
657,123,69016167,2,2,96,96.0,48,48,48.0,48,48,48.0,23000000.0,39800000.0,16087.0,0.0,0.028978717,0.028978717,48,0,0,0,0,0,0,0,1,-1,-1,1,20,16087.0,0.0,16087.0,16087.0,0.0,1
150,55764,1026914,2,2,86,220.0,43,43,43.0,110,110,110.0,342304.6667,592885.6102,1.0,0.0,1.947582758,1.947582758,43,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
428,58660,8676228,9,15,105,188.0,23,0,11.66666667,34,0,12.53333333,377227.3043,985480.9835,3.0,1448526.622,1.037317138,1.728861897,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
669,443,61,1,1,0,0.0,0,0,0.0,0,0,0.0,61.0,0.0,61.0,0.0,16393.44262,16393.44262,0,0,0,0,0,1,1,0,1,382,1324,0,32,0.0,0.0,0.0,0.0,0.0,1
334,50528,11577411,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,236273.6939,622430.8391,3.0,916035.4828,1.641126846,2.677628012,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
180,61247,520,1,1,56,110.0,56,56,56.0,110,110,110.0,520.0,0.0,520.0,0.0,1923.076923,1923.076923,56,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
743,443,46,1,1,0,0.0,0,0,0.0,0,0,0.0,46.0,0.0,46.0,0.0,21739.13043,21739.13043,0,0,0,0,0,1,1,0,1,351,32832,0,32,0.0,0.0,0.0,0.0,0.0,1
74,61798,60109,1,1,44,108.0,44,44,44.0,108,108,108.0,60109.0,0.0,60109.0,0.0,16.63644379,16.63644379,44,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
7,54854,8922313,9,15,98,188.0,20,0,10.88888889,34,0,12.53333333,387926.6522,1007878.966,4.0,1299296.588,1.008707047,1.681178412,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
882,54530,9079364,9,15,108,188.0,23,0,12.0,34,0,12.53333333,394754.9565,1033489.704,3.0,1395986.227,0.991258859,1.652098099,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
358,52182,84,1,1,0,0.0,0,0,0.0,0,0,0.0,84.0,0.0,84.0,0.0,11904.7619,11904.7619,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
242,62107,49939,1,1,55,83.0,55,55,55.0,83,83,83.0,49939.0,0.0,49939.0,0.0,20.0244298,20.0244298,55,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
430,46874,76,1,1,0,0.0,0,0,0.0,0,0,0.0,76.0,0.0,76.0,0.0,13157.89474,13157.89474,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
164,58962,236,2,1,14,0.0,14,0,7.0,0,0,0.0,118.0,43.84062043,87.0,0.0,8474.576271,4237.288136,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
557,50196,13272971,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,255249.4423,693734.0329,3.0,1000223.144,1.582162728,2.410914632,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
745,60447,60431,1,1,47,63.0,47,47,47.0,63,63,63.0,60431.0,0.0,60431.0,0.0,16.54779832,16.54779832,47,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
633,57024,193,2,2,90,282.0,45,45,45.0,141,141,141.0,64.33333333,105.3676105,3.0,0.0,10362.6943,10362.6943,45,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
709,137,4,2,0,124,0.0,62,62,62.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,62,0,0,0,0,0,0,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
3,51955,212959,1,1,0,0.0,0,0,0.0,0,0,0.0,212959.0,0.0,212959.0,0.0,4.695739556,4.695739556,0,0,0,0,1,0,0,0,1,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,1
262,443,49,1,1,0,0.0,0,0,0.0,0,0,0.0,49.0,0.0,49.0,0.0,20408.16327,20408.16327,0,0,0,0,0,1,1,0,1,31,32850,0,20,0.0,0.0,0.0,0.0,0.0,1
544,60577,23780,2,2,94,256.0,47,47,47.0,128,128,128.0,7926.666667,13685.2406,3.0,0.0,84.10428932,84.10428932,47,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
263,32113,156,2,2,64,96.0,32,32,32.0,48,48,48.0,52.0,84.87048957,3.0,0.0,12820.51282,12820.51282,32,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
787,51876,12904444,21,32,2024,2745.0,640,0,96.38095238,976,0,85.78125,248162.3846,670332.4846,3.0,953780.1802,1.627346362,2.479765885,0,0,0,0,1,0,0,0,1,29200,257,16,32,0.0,0.0,0.0,0.0,0.0,0
380,54908,211,2,1,14,0.0,14,0,7.0,0,0,0.0,105.5,33.23401872,82.0,0.0,9478.672986,4739.336493,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
847,60179,36624,1,1,48,125.0,48,48,48.0,125,125,125.0,36624.0,0.0,36624.0,0.0,27.30449978,27.30449978,48,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
260,443,201,2,1,37,0.0,37,0,18.5,0,0,0.0,100.5,17.67766953,88.0,0.0,9950.248756,4975.124378,0,0,1,0,0,1,0,0,0,972,0,0,32,0.0,0.0,0.0,0.0,0.0,1
195,59508,216,2,2,170,426.0,85,85,85.0,213,213,213.0,72.0,118.6465339,3.0,0.0,9259.259259,9259.259259,85,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
152,51994,117078520,14,13,838,4220.0,261,0,59.85714286,1460,0,324.6153846,4503020.0,15900000.0,1.0,21900000.0,0.11957787,0.111036593,0,0,0,0,1,0,0,0,0,8192,32,7,20,150122.5,109313.7586,227419.0,72826.0,392481.7402,1
830,59094,4,2,0,14,0.0,14,0,7.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
367,63346,44403692,2,0,0,0.0,0,0,0.0,0,0,0.0,44400000.0,0.0,44400000.0,0.0,0.0450413,0.0,0,0,0,0,0,1,0,0,0,65535,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
356,60142,60315,1,1,40,120.0,40,40,40.0,120,120,120.0,60315.0,0.0,60315.0,0.0,16.57962364,16.57962364,40,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
204,60689,23268097,2,2,104,136.0,56,48,52.0,72,64,68.0,7756032.333,13400000.0,30165.0,0.0,0.085954601,0.085954601,48,0,0,0,0,0,0,0,1,-1,-1,1,20,30375.0,0.0,30375.0,30375.0,0.0,1
970,54378,121,2,0,0,0.0,0,0,0.0,0,0,0.0,121.0,0.0,121.0,0.0,16528.92562,0.0,0,0,0,0,0,1,0,0,0,16382,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
645,56206,4,2,0,14,0.0,14,0,7.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
23,60631,495,1,1,100,182.0,100,100,100.0,182,182,182.0,495.0,0.0,495.0,0.0,2020.20202,2020.20202,100,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
80,38640,3,2,0,53,0.0,53,0,26.5,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,65535,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
429,18892,48585,2,2,78,180.0,39,39,39.0,90,90,90.0,16195.0,28005.53815,4.0,0.0,41.16496861,41.16496861,39,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
458,50844,50,1,1,0,0.0,0,0,0.0,0,0,0.0,50.0,0.0,50.0,0.0,20000.0,20000.0,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
994,60028,220,2,1,14,0.0,14,0,7.0,0,0,0.0,110.0,41.01219331,81.0,0.0,9090.909091,4545.454545,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
943,62021,214415,1,1,44,74.0,44,44,44.0,74,74,74.0,214415.0,0.0,214415.0,0.0,4.663852809,4.663852809,44,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
883,50620,72,1,1,0,0.0,0,0,0.0,0,0,0.0,72.0,0.0,72.0,0.0,13888.88889,13888.88889,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
319,59490,8793103,9,15,109,188.0,28,0,12.11111111,34,0,12.53333333,382308.8261,988344.4086,20.0,1447171.169,1.023529464,1.70588244,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
355,57128,263,2,1,14,0.0,14,0,7.0,0,0,0.0,131.5,27.57716447,112.0,0.0,7604.562738,3802.281369,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
941,80,248,2,0,0,0.0,0,0,0.0,0,0,0.0,248.0,0.0,248.0,0.0,8064.516129,0.0,0,0,0,0,0,1,0,0,0,905,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
48,80,63,1,1,0,0.0,0,0,0.0,0,0,0.0,63.0,0.0,63.0,0.0,15873.01587,15873.01587,0,0,0,0,0,1,1,0,1,905,229,0,32,0.0,0.0,0.0,0.0,0.0,1
365,49194,1030,7,6,2972,2904.0,1486,0,424.5714286,1452,0,484.0,85.83333333,215.9161594,0.0,362.6870092,6796.116505,5825.242718,0,0,0,0,1,0,0,0,0,8192,2053,2,20,0.0,0.0,0.0,0.0,0.0,1
277,48786,12194704,23,32,2008,2745.0,640,0,87.30434783,976,0,85.78125,225827.8519,619269.3685,11.0,851743.648,1.886064639,2.624089933,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
615,42880,8353,3,0,0,0.0,0,0,0.0,0,0,0.0,4176.5,5905.04873,1.0,5905.04873,359.1524003,0.0,0,0,0,0,0,1,0,0,0,432,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
131,50992,60186,2,2,52,148.0,26,26,26.0,74,74,74.0,20062.0,34741.4751,4.0,0.0,33.23031934,33.23031934,26,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
306,58902,247,2,1,14,0.0,14,0,7.0,0,0,0.0,123.5,60.1040764,81.0,0.0,8097.165992,4048.582996,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
251,50191,176,2,2,102,158.0,51,51,51.0,79,79,79.0,58.66666667,49.21720566,15.0,0.0,11363.63636,11363.63636,51,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
828,62188,175104,2,1,0,0.0,0,0,0.0,0,0,0.0,87552.0,123783.2847,24.0,0.0,11.42178363,5.710891813,0,1,0,0,0,0,0,0,0,0,122,0,20,0.0,0.0,0.0,0.0,0.0,1
445,47214,10917728,22,32,2008,2745.0,640,0,91.27272727,976,0,85.78125,205994.8679,561648.3347,3.0,794094.3935,2.015071268,2.931012753,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
689,59074,9598088,9,15,99,188.0,23,0,11.0,34,0,12.53333333,417308.1739,1087082.417,3.0,1411069.194,0.937686756,1.56281126,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
194,56930,251,2,1,14,0.0,14,0,7.0,0,0,0.0,125.5,7.778174593,120.0,0.0,7968.12749,3984.063745,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
357,62508,133724,1,1,49,219.0,49,49,49.0,219,219,219.0,133724.0,0.0,133724.0,0.0,7.478089199,7.478089199,49,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
796,54056,30643,2,2,96,96.0,48,48,48.0,48,48,48.0,10214.33333,17686.54815,3.0,0.0,65.26776099,65.26776099,48,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
323,35590,15203,1,1,0,0.0,0,0,0.0,0,0,0.0,15203.0,0.0,15203.0,0.0,65.77649148,65.77649148,0,0,0,0,0,1,1,0,1,320,31,0,20,0.0,0.0,0.0,0.0,0.0,1
623,58504,8614067,9,15,109,188.0,27,0,12.11111111,34,0,12.53333333,374524.6522,971998.0081,3.0,1362300.397,1.044802647,1.741337744,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
898,55684,9628869,9,15,119,188.0,30,0,13.22222222,34,0,12.53333333,418646.4783,1080929.59,3.0,1427563.35,0.934689214,1.557815357,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
728,60833,31556,2,2,88,210.0,44,44,44.0,105,105,105.0,10518.66667,18176.44504,1.0,0.0,63.37938902,63.37938902,44,0,0,0,0,0,0,0,1,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,1
810,443,4,3,0,31,0.0,31,0,10.33333333,0,0,0.0,2.0,1.414213562,1.0,1.414213562,750000.0,0.0,0,0,0,0,0,1,0,0,0,939,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
799,51206,12179127,21,31,2008,2745.0,640,0,95.61904762,976,0,88.5483871,238806.4118,635269.8461,3.0,909005.7102,1.724261517,2.54533843,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
802,52522,9274340,9,15,114,188.0,27,0,12.66666667,34,0,12.53333333,403232.1739,1022102.983,3.0,1353179.2,0.970419458,1.617365764,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
783,6355,12442,2,2,72,160.0,36,36,36.0,80,80,80.0,4147.333333,7099.387603,48.0,0.0,160.7458608,160.7458608,36,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
327,46586,65371376,13,14,1117,9674.0,682,0,85.92307692,4344,0,691.0,2514283.692,4289102.575,6.0,5285385.844,0.198863796,0.214161011,0,0,0,0,1,0,0,0,1,29200,34,2,32,162685.1667,102852.7133,372624.0,119996.0,59156.68414,1
529,38786,115942918,28,25,1331,14024.0,489,0,47.53571429,1448,0,560.96,2229671.5,4131406.827,4.0,4945940.824,0.241498148,0.215623347,0,0,0,0,1,0,0,0,0,29200,1039,5,32,70191.18182,155688.0812,539608.0,23034.0,8225.610766,1
957,59930,226,2,1,14,0.0,14,0,7.0,0,0,0.0,113.0,41.01219331,84.0,0.0,8849.557522,4424.778761,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
24,57967,231063,10,5,787,799.0,533,0,78.7,661,0,159.8,16504.5,21607.25267,11.0,25759.321,43.27824013,21.63912007,0,0,0,0,1,0,0,0,0,65535,349,5,32,0.0,0.0,0.0,0.0,0.0,1
420,57884,8731051,9,15,104,188.0,24,0,11.55555556,34,0,12.53333333,379610.913,983817.0037,3.0,1348004.185,1.030803737,1.718006229,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
665,49068,72,1,1,0,0.0,0,0,0.0,0,0,0.0,72.0,0.0,72.0,0.0,13888.88889,13888.88889,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
714,56962,9578375,9,15,103,188.0,21,0,11.44444444,34,0,12.53333333,416451.087,1083994.662,3.0,1518137.39,0.939616584,1.56602764,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
639,51462,13472908,21,31,2008,2745.0,640,0,95.61904762,976,0,88.5483871,264174.6667,711239.346,3.0,1029353.274,1.558683545,2.300913804,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
698,443,4,2,0,0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,0,0,0,1,0,0,0,368,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
20,52208,11550358,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,222122.2692,607092.9828,3.0,895415.9205,1.818125464,2.770476898,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
535,47876,11043425,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,225376.0204,586450.1419,4.0,871943.5352,1.720480739,2.807100152,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
143,59544,5392754,4,2,0,0.0,0,0,0.0,0,0,0.0,1078550.8,1886548.985,120.0,2275847.515,0.741736041,0.37086802,0,0,0,0,1,0,0,0,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,1
438,53646,8868374,9,15,98,188.0,20,0,10.88888889,34,0,12.53333333,385581.4783,1001622.039,3.0,1346070.541,1.01484218,1.691403633,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
580,49703,263,2,2,80,112.0,40,40,40.0,56,56,56.0,87.66666667,67.84049921,48.0,0.0,7604.562738,7604.562738,40,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
61,49451,825944,15,13,18869,4474.0,5840,0,1257.933333,1460,0,344.1538462,30590.51852,55718.94806,15.0,77953.52577,18.16103755,15.73956588,0,0,0,0,1,0,0,0,0,8192,255,10,20,0.0,0.0,0.0,0.0,0.0,1
566,53046,8730625,9,15,111,188.0,27,0,12.33333333,34,0,12.53333333,379592.3913,990695.3105,19.0,1425166.274,1.030854034,1.718090057,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
687,56946,218,2,1,14,0.0,14,0,7.0,0,0,0.0,109.0,38.18376618,82.0,0.0,9174.311927,4587.155963,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
449,51698,11704167,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,238860.551,623733.9682,4.0,903779.1657,1.62335346,2.64862933,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
481,47094,2299353,7,8,1054,1996.0,786,0,150.5714286,1399,0,249.5,164239.5,529861.7762,3.0,73450.1508,3.044334645,3.479239595,0,0,0,0,1,0,0,0,1,29200,31,3,32,0.0,0.0,0.0,0.0,0.0,1
338,57699,60487357,9,9,509,213.0,504,0,56.55555556,213,0,23.66666667,3558079.824,4916866.411,182.0,5194739.869,0.148791424,0.148791424,0,0,0,0,1,0,0,0,1,8192,30016,6,20,67429.4,37705.04884,134878.0,50450.0,67872.3626,1
719,53644,207,2,1,14,0.0,14,0,7.0,0,0,0.0,103.5,81.31727984,46.0,0.0,9661.835749,4830.917874,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
267,65050,31877,2,2,68,324.0,34,34,34.0,162,162,162.0,10625.66667,18360.04102,3.0,0.0,62.74116134,62.74116134,34,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
369,56901,169,1,1,0,0.0,0,0,0.0,0,0,0.0,169.0,0.0,169.0,0.0,5917.159763,5917.159763,0,0,0,0,0,1,1,0,1,256,245,0,20,0.0,0.0,0.0,0.0,0.0,1
431,443,48,1,1,0,0.0,0,0,0.0,0,0,0.0,48.0,0.0,48.0,0.0,20833.33333,20833.33333,0,0,0,0,0,1,0,0,1,972,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
43,123,69081168,2,2,96,96.0,48,48,48.0,48,48,48.0,23000000.0,39700000.0,80846.0,0.0,0.02895145,0.02895145,48,0,0,0,0,0,0,0,1,-1,-1,1,20,80846.0,0.0,80846.0,80846.0,0.0,1
564,57014,10780124,9,15,110,188.0,26,0,12.22222222,34,0,12.53333333,468701.0435,1218773.103,3.0,1633496.321,0.834869803,1.391449672,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
318,28971,163578,2,2,74,266.0,37,37,37.0,133,133,133.0,54526.0,94436.60618,3.0,0.0,12.22658304,12.22658304,37,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
301,54120,8636769,9,15,110,188.0,24,0,12.22222222,34,0,12.53333333,375511.6957,983241.0409,3.0,1361785.305,1.042056352,1.736760587,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
950,40691,39954970,6,5,0,31.0,0,0,0.0,31,0,6.2,3995497.0,5115910.005,53.0,4469843.725,0.150169053,0.125140877,0,0,0,0,0,1,0,0,0,387,144,0,32,50360.75,180.4298109,50603.0,50212.0,182490.7279,1
708,51012,116173950,22,21,722,9471.0,364,0,32.81818182,1752,0,451.0,2766046.429,4446603.594,1.0,4970886.525,0.189371197,0.180763416,0,0,0,0,1,0,0,0,0,8192,980,15,20,50709.33333,95717.36089,354651.0,22853.0,1314919.33,1
305,50453,38270,2,2,72,522.0,36,36,36.0,261,261,261.0,12756.66667,22089.13263,3.0,0.0,52.26025608,52.26025608,36,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
87,52946,4,2,0,14,0.0,14,0,7.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
513,65290,32622,2,2,88,210.0,44,44,44.0,105,105,105.0,10874.0,18791.03454,1.0,0.0,61.30831954,61.30831954,44,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
92,42124,89789,2,2,60,244.0,30,30,30.0,122,122,122.0,29929.66667,51794.67467,4.0,0.0,22.27444342,22.27444342,30,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
374,48382,80,1,1,0,0.0,0,0,0.0,0,0,0.0,80.0,0.0,80.0,0.0,12500.0,12500.0,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
581,46300,37,1,1,0,0.0,0,0,0.0,0,0,0.0,37.0,0.0,37.0,0.0,27027.02703,27027.02703,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
176,49922,2080,2,0,0,0.0,0,0,0.0,0,0,0.0,2080.0,0.0,2080.0,0.0,961.5384615,0.0,0,0,0,0,0,1,0,0,0,30304,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
442,52336,11745109,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,239696.102,632055.133,3.0,940530.0969,1.617694651,2.639396535,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
947,56146,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
959,60940,161870,1,1,50,116.0,50,50,50.0,116,116,116.0,161870.0,0.0,161870.0,0.0,6.177796998,6.177796998,50,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
509,4987,6097,3,1,0,324.0,0,0,0.0,324,324,324.0,2032.333333,3177.624952,42.0,3745.54462,492.0452682,164.0150894,0,0,0,0,0,1,0,0,0,256,62,0,20,0.0,0.0,0.0,0.0,0.0,1
507,48216,101,1,1,0,0.0,0,0,0.0,0,0,0.0,101.0,0.0,101.0,0.0,9900.990099,9900.990099,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
945,46716,99,1,1,0,0.0,0,0,0.0,0,0,0.0,99.0,0.0,99.0,0.0,10101.0101,10101.0101,0,0,0,0,0,1,1,0,1,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0
49,56252,8806152,9,15,109,188.0,31,0,12.11111111,34,0,12.53333333,382876.1739,996421.9216,3.0,1348945.18,1.022012793,1.703354655,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
862,56358,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
77,48566,78,1,1,0,0.0,0,0,0.0,0,0,0.0,78.0,0.0,78.0,0.0,12820.51282,12820.51282,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
110,443,108,1,1,0,0.0,0,0,0.0,0,0,0.0,108.0,0.0,108.0,0.0,9259.259259,9259.259259,0,0,0,0,0,1,0,0,1,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
861,49212,10378283,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,199582.3654,536594.7242,3.0,761537.2374,2.023456096,3.08336167,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
